prompt,completion
"Between Nikko Sushi and Pita Lite, the restaurant at a smaller distance is", Nikko Sushi
"Between What A Bagel and The Calvin Bar, the farthest restaurant is", The Calvin Bar
"Between Seoulicious and Sushi Cafe, the restaurant with lower price is", Sushi Cafe
"I don't like expensive restaurants. Between Kom Jug Yuen Restaurant and Epicure Cafe & Grill, I should go to", Kom Jug Yuen Restaurant
"Between Chinese Burger and Mong-Kut Thai, the restaurant at a greater distance is", Mong-Kut Thai
"Between Loaded Pierogi and Yes To Fresh, the restaurant at a smaller distance is", Yes To Fresh
"You don't like the restaurants nearby. If I were you, between King Palace and Waterfront Deli I would go to", King Palace
"Someone is looking for an affordable restaurant. Between Sweet Trolley Bakery and Pho Phuong, this person should go to", Sweet Trolley Bakery
"I'm looking for an expensive restaurant. Between Athletes Kitchen and Hanoi Bistro, I should go to", Athletes Kitchen
"Between The Big Carrot and Richmond Kosher Bakery, the more affordable restaurant is", Richmond Kosher Bakery
"You don't like cheap restaurants. Between Chandni Chowk Restaurant and Conviction, you should go to", Conviction
"Between Populus and L'Unita Enoteca, the farthest restaurant is", Populus
"Between Bulk Barn and Chandni Chowk Restaurant, the restaurant at a greater distance is", Chandni Chowk Restaurant
"Someone is looking for restaurants further away. Between Pho 88 Viet Thai Cuisine and City Fried Chicken, this person should go to", Pho 88 Viet Thai Cuisine
"Between Bulk Barn and City Fried Chicken, the more expensive restaurant is", Bulk Barn
"Between Chandni Chowk Restaurant and Kanga Pies, the more affordable restaurant is", Chandni Chowk Restaurant
"Between Hue's Kitchen and Asuka Japanese Restaurant, the restaurant with higher price is", Asuka Japanese Restaurant
"Between Tosto Quickfire Pizza Pasta and Flaky Tart, the nearest restaurant is", Flaky Tart
"You don't like restaurants further away. If I were you, between Pizza Nova and Ferg's Bar & Grill I would go to", Ferg's Bar & Grill
"Between Dim Sum King Seafood Restaurant and Cafe Cocoro, the restaurant at a smaller distance is", Cafe Cocoro
"Between Ace's Place Bar Grill Hub and Cinnabon, the restaurant at a smaller distance is", Ace's Place Bar Grill Hub
"Between Mymy Chicken and Le Tibet, the restaurant with higher price is", Mymy Chicken
"Between Yes To Fresh and Dim Sum King Seafood Restaurant, the nearest restaurant is", Yes To Fresh
"You are looking for an affordable restaurant. Between Peter's No Frills and Garden Restaurant, you should go to", Peter's No Frills
"Someone is looking for restaurants further away. Between Garden Restaurant and Zavida Coffee Roasters, this person should go to", Garden Restaurant
"Someone is looking for restaurants nearby. Between Mong-Kut Thai and Poorani Vilaas, this person should go to", Poorani Vilaas
"You don't like the restaurants nearby. Between Chandni Chowk Restaurant and Vesta Lunch, you should go to", Chandni Chowk Restaurant
"Between Lahori Taste and Shell, the restaurant with lower price is", Lahori Taste
"You don't like expensive restaurants. Between City Fried Chicken and Pizzeria Libretto, you should go to", City Fried Chicken
"You don't like restaurants further away. If I were you, between Omg Oh My Gyro and Ferg's Bar & Grill I would go to", Ferg's Bar & Grill
"You don't like cheap restaurants. If I were you, between King Palace and Conviction I would go to", Conviction
"Someone is looking for an affordable restaurant. Between Mong-Kut Thai and Vesta Lunch, this person should go to", Vesta Lunch
"I don't like the restaurants nearby. Between Sweet Trolley Bakery and Pho 88 Viet Thai Cuisine, I should go to", Pho 88 Viet Thai Cuisine
"Between Snakes & Lattes College and City Fried Chicken, the more affordable restaurant is", City Fried Chicken
"Someone is looking for an affordable restaurant. Between Sushi Q and What A Bagel, this person should go to", What A Bagel
"Between Mymy Chicken and Gorhegorhe, the restaurant with lower price is", Mymy Chicken
"Between Peter's No Frills and Pizzeria Libretto, the restaurant with lower price is", Peter's No Frills
"Someone doesn't like restaurants further away. Between Bamboo Cafe Chinese Restaurant and Hue's Kitchen, this person should go to", Bamboo Cafe Chinese Restaurant
"Between Omg Oh My Gyro and The World Carribean Bistro, the restaurant with higher price is", The World Carribean Bistro
"Between Shell and Nikko Sushi, the more affordable restaurant is", Nikko Sushi
"Between L'Unita Enoteca and The Porch Toronto, the restaurant with lower price is", The Porch Toronto
"I don't like cheap restaurants. Between Cygnet Coffee and Rajput's Bistro 111, I should go to", Rajput's Bistro 111
"I'm looking for an expensive restaurant. Between Ali Baba's Middle Eastern Cuisine and Red Lobster, I should go to", Red Lobster
"Someone is looking for an expensive restaurant. Between Xawaash and Brussels Bistro, this person should go to", Brussels Bistro
"Between Ferg's Bar & Grill and Gorhegorhe, the more affordable restaurant is", Ferg's Bar & Grill
"Between Omg Oh My Gyro and The Calvin Bar, the restaurant with lower price is", Omg Oh My Gyro
"Between Peter's No Frills and Dim Sum King Seafood Restaurant, the restaurant with higher price is", Dim Sum King Seafood Restaurant
"Between Astoria Shish Kebob House and Pizza Nova, the more affordable restaurant is", Pizza Nova
"I don't like the restaurants nearby. Between Hanoi Bistro and The Calvin Bar, I should go to", The Calvin Bar
"Between King Palace and Shell, the more expensive restaurant is", Shell
"Someone is looking for restaurants nearby. Between Sushi Q and 808 Social, this person should go to", Sushi Q
"I don't like restaurants further away. Between The Grover Pub and Second Cup, I should go to", Second Cup
"Between Sauce on the Danforth and Golden Joy Hakka Restaurant, the restaurant at a greater distance is", Sauce on the Danforth
"You are looking for an affordable restaurant. Between City Fried Chicken and Mymy Chicken, you should go to", City Fried Chicken
"You don't like restaurants further away. Between Ali Baba's Middle Eastern Cuisine and Chandni Chowk Restaurant, you should go to", Ali Baba's Middle Eastern Cuisine
"Between Kom Jug Yuen Restaurant and United Bakers Dairy Restaurant, the more affordable restaurant is", Kom Jug Yuen Restaurant
"Between Cocina Economica and Andrea's Gerrard Street Bakery, the nearest restaurant is", Andrea's Gerrard Street Bakery
"Between Vesta Lunch and Gorhegorhe, the more expensive restaurant is", Gorhegorhe
"Someone doesn't like the restaurants nearby. Between Nikko Sushi and Conviction, this person should go to", Conviction
"I'm looking for an affordable restaurant. Between Gorhegorhe and Sunnyside Pavilion Cafe, I should go to", Sunnyside Pavilion Cafe
"Between Loaded Pierogi and Peter's No Frills, the restaurant with higher price is", Loaded Pierogi
"I don't like cheap restaurants. Between Rol Jui Seafood Restaurant and The Big Carrot, I should go to", The Big Carrot
"Between Richmond Kosher Bakery and Asuka Japanese Restaurant, the farthest restaurant is", Richmond Kosher Bakery
"I don't like restaurants further away. Between Lageez and Kenzo Ramen, I should go to", Lageez
"Someone is looking for an affordable restaurant. Between Ali's Tandoori Curry House and Omg Oh My Gyro, this person should go to", Omg Oh My Gyro
"You don't like cheap restaurants. Between Golden Joy Hakka Restaurant and The Porch Toronto, you should go to", The Porch Toronto
"Between Ali's Tandoori Curry House and Flaky Tart, the more expensive restaurant is", Flaky Tart
"Between Omg Oh My Gyro and Magic Oven, the restaurant at a smaller distance is", Magic Oven
"Between Conviction and Vesta Lunch, the nearest restaurant is", Vesta Lunch
"Between Athletes Kitchen and Omg Oh My Gyro, the more expensive restaurant is", Athletes Kitchen
"Between Vesta Lunch and Bulk Barn, the restaurant with lower price is", Vesta Lunch
"Between The Big Carrot and Epicure Cafe & Grill, the more expensive restaurant is", The Big Carrot
"I don't like expensive restaurants. Between City Fried Chicken and Tosto Quickfire Pizza Pasta, I should go to", City Fried Chicken
"Someone is looking for restaurants further away. Between Barcelona Tavern and Red Lobster, this person should go to", Barcelona Tavern
"Between Pita Lite and Kenzo Ramen, the more expensive restaurant is", Kenzo Ramen
"Between Aroma Espresso Bar and The Mountain Grill and Juice Bar, the nearest restaurant is", Aroma Espresso Bar
"Between City Fried Chicken and The Big Carrot, the more expensive restaurant is", The Big Carrot
"You are looking for an expensive restaurant. Between City Fried Chicken and Kanga Pies, you should go to", Kanga Pies
"Between Hanoi Bistro and Victory Cafe, the restaurant with lower price is", Hanoi Bistro
"Between Seoulicious and Flaky Tart, the restaurant at a smaller distance is", Flaky Tart
"You are looking for an affordable restaurant. Between Flaky Tart and Chinese Burger, you should go to", Chinese Burger
"Someone is looking for restaurants nearby. Between Hanoi Bistro and Seoulicious, this person should go to", Hanoi Bistro
"Between Seoulicious and Pizza Nova, the restaurant with higher price is", Seoulicious
"You don't like cheap restaurants. If I were you, between City Fried Chicken and Beach Fish House I would go to", Beach Fish House
"Between Ace's Place Bar Grill Hub and Pizza Nova, the restaurant at a smaller distance is", Ace's Place Bar Grill Hub
"Between Peter's No Frills and Kanga Pies, the restaurant at a greater distance is", Peter's No Frills
"Between Hero Certified Burgers and Flaky Tart, the restaurant with higher price is", Flaky Tart
"Between Shell and The Mountain Grill and Juice Bar, the more affordable restaurant is", The Mountain Grill and Juice Bar
"You don't like expensive restaurants. If I were you, between Athletes Kitchen and Golden Joy Hakka Restaurant I would go to", Golden Joy Hakka Restaurant
"I'm looking for restaurants further away. Between Seoulicious and Rol Jui Seafood Restaurant, I should go to", Seoulicious
"You don't like the restaurants nearby. If I were you, between Bulk Barn and Barcelona Tavern I would go to", Barcelona Tavern
"Between Sushitto On the Road and Poorani Vilaas, the restaurant at a smaller distance is", Poorani Vilaas
"Between Second Cup and Shell, the more affordable restaurant is", Second Cup
"You are looking for restaurants nearby. Between Rajput's Bistro 111 and Xawaash, you should go to", Xawaash
"Between Bibab Express and The Porch Toronto, the restaurant with higher price is", The Porch Toronto
"I'm looking for an expensive restaurant. Between Riverdale Perk Cafe and Flaky Tart, I should go to", Flaky Tart
"Between Lageez and Richmond Kosher Bakery, the restaurant at a greater distance is", Richmond Kosher Bakery
"You don't like expensive restaurants. If I were you, between Chandni Chowk Restaurant and Asuka Japanese Restaurant I would go to", Chandni Chowk Restaurant
"You don't like expensive restaurants. If I were you, between 808 Social and Zavida Coffee Roasters I would go to", 808 Social
"You don't like restaurants further away. Between Hanoi Bistro and Xawaash, you should go to", Xawaash
"Between Nikko Sushi and Magic Oven, the restaurant at a smaller distance is", Nikko Sushi
"You don't like the restaurants nearby. If I were you, between Gorhegorhe and The Calvin Bar I would go to", The Calvin Bar
"You are looking for an expensive restaurant. If I were you, between Rol Jui Seafood Restaurant and 808 Social I would go to", Rol Jui Seafood Restaurant
"Between Sunnyside Pavilion Cafe and Riverdale Perk Cafe, the nearest restaurant is", Sunnyside Pavilion Cafe
"Someone doesn't like the restaurants nearby. Between Yes To Fresh and Shell, this person should go to", Shell
"Someone doesn't like expensive restaurants. Between Bulk Barn and Yes To Fresh, this person should go to", Yes To Fresh
"I don't like restaurants further away. Between Sauce on the Danforth and Sushi Q, I should go to", Sushi Q
"Between Brussels Bistro and Cafe Cocoro, the more affordable restaurant is", Cafe Cocoro
"Someone is looking for restaurants further away. Between King Palace and Victory Cafe, this person should go to", Victory Cafe
"Between Thobors Boulangerie Patisserie Café and Asuka Japanese Restaurant, the restaurant at a greater distance is", Thobors Boulangerie Patisserie Café
"Between Second Cup and No Bull Burgers, the nearest restaurant is", Second Cup
