prompt,completion
"Between Dim Sum King Seafood Restaurant and The Friendly Thai, the farthest restaurant is", Dim Sum King Seafood Restaurant
"Between City Fried Chicken and Red Lobster, the restaurant with higher price is", Red Lobster
"Between Pizza Nova and Yes To Fresh, the nearest restaurant is", Yes To Fresh
"Between Barcelona Tavern and Waterfront Deli, the nearest restaurant is", Waterfront Deli
"You don't like expensive restaurants. Between Yes To Fresh and Sushitto On the Road, you should go to", Yes To Fresh
"I don't like expensive restaurants. Between Cafe Cocoro and Kingsmen Pub & Grill, I should go to", Cafe Cocoro
"Between Pizza Nova and Kenzo Ramen, the restaurant with lower price is", Pizza Nova
"Between Richmond Kosher Bakery and Pizzeria Libretto, the restaurant at a greater distance is", Richmond Kosher Bakery
"Someone doesn't like expensive restaurants. Between Omg Oh My Gyro and Flaky Tart, this person should go to", Omg Oh My Gyro
"I don't like cheap restaurants. Between Ravi Soups and 808 Social, I should go to", Ravi Soups
"Between Pizza Nova and Waterfront Deli, the restaurant at a smaller distance is", Waterfront Deli
"Between Beach Fish House and Populus, the restaurant at a greater distance is", Populus
"Between Conviction and Hue's Kitchen, the more expensive restaurant is", Conviction
"Between Red Lobster and What A Bagel, the restaurant with higher price is", Red Lobster
"I don't like cheap restaurants. Between Sakura Ichiban Restaurant and The Big Carrot, I should go to", The Big Carrot
"Between Golden Joy Hakka Restaurant and Chandni Chowk Restaurant, the nearest restaurant is", Golden Joy Hakka Restaurant
"Between Poorani Vilaas and L'Unita Enoteca, the restaurant with higher price is", L'Unita Enoteca
"Between Beach Fish House and Starbucks, the farthest restaurant is", Starbucks
"Between Cafe Cocoro and Yes To Fresh, the nearest restaurant is", Yes To Fresh
"Between 808 Social and Magic Oven, the restaurant with higher price is", Magic Oven
"Between Pizzeria Libretto and Sauce on the Danforth, the farthest restaurant is", Sauce on the Danforth
"Someone doesn't like expensive restaurants. Between Tosto Quickfire Pizza Pasta and Golden Joy Hakka Restaurant, this person should go to", Golden Joy Hakka Restaurant
"Someone doesn't like cheap restaurants. Between Sweet Trolley Bakery and Beach Fish House, this person should go to", Beach Fish House
"Between Le Tibet and Red Lobster, the restaurant with lower price is", Le Tibet
"Between The Big Carrot and Ali Baba's Middle Eastern Cuisine, the more affordable restaurant is", Ali Baba's Middle Eastern Cuisine
"Between Sweet Trolley Bakery and Hero Certified Burgers, the farthest restaurant is", Hero Certified Burgers
"Between The Calvin Bar and Pita Lite, the restaurant at a greater distance is", The Calvin Bar
"Between Pizzeria Libretto and Pita Lite, the restaurant with lower price is", Pita Lite
"Between Bamboo Cafe Chinese Restaurant and Gorhegorhe, the restaurant with lower price is", Bamboo Cafe Chinese Restaurant
"Someone is looking for an affordable restaurant. Between Conviction and Richmond Kosher Bakery, this person should go to", Richmond Kosher Bakery
"Between Pizzeria Libretto and Astoria Shish Kebob House, the restaurant at a greater distance is", Astoria Shish Kebob House
"You are looking for an affordable restaurant. Between Bulk Barn and Pizza Nova, you should go to", Pizza Nova
"Someone doesn't like cheap restaurants. Between Kenzo Ramen and Vesta Lunch, this person should go to", Kenzo Ramen
"Between Le Tibet and Waterfront Deli, the restaurant at a greater distance is", Le Tibet
"Between Lahori Taste and Waterfront Deli, the restaurant with higher price is", Lahori Taste
"Between Ace's Place Bar Grill Hub and Gorhegorhe, the more expensive restaurant is", Gorhegorhe
"Between The Grover Pub and Kingsmen Pub & Grill, the restaurant at a smaller distance is", Kingsmen Pub & Grill
"Between What A Bagel and Ali Baba's Middle Eastern Cuisine, the farthest restaurant is", What A Bagel
"Between Nikko Sushi and Ali's Tandoori Curry House, the nearest restaurant is", Nikko Sushi
"Between Epicure Cafe & Grill and Cafe Cocoro, the farthest restaurant is", Epicure Cafe & Grill
"Between Golden Joy Hakka Restaurant and Nikko Sushi, the more affordable restaurant is", Golden Joy Hakka Restaurant
"Between Omg Oh My Gyro and Chinese Burger, the more expensive restaurant is", Chinese Burger
"Between Peter's No Frills and Brussels Bistro, the restaurant at a smaller distance is", Brussels Bistro
"Between City Fried Chicken and The Porch Toronto, the more expensive restaurant is", The Porch Toronto
"Between City Fried Chicken and Tosto Quickfire Pizza Pasta, the restaurant with higher price is", Tosto Quickfire Pizza Pasta
"Between Peter's No Frills and Sushi Cafe, the farthest restaurant is", Sushi Cafe
"Between The Big Carrot and Barcelona Tavern, the more expensive restaurant is", The Big Carrot
"Between Cocina Economica and Vesta Lunch, the restaurant at a smaller distance is", Vesta Lunch
"Between The Grover Pub and Omg Oh My Gyro, the restaurant with higher price is", The Grover Pub
"Between Kenzo Ramen and Omg Oh My Gyro, the restaurant with lower price is", Omg Oh My Gyro
"Between Ferg's Bar & Grill and Hero Certified Burgers, the farthest restaurant is", Hero Certified Burgers
"Between The Big Carrot and Astoria Shish Kebob House, the more affordable restaurant is", Astoria Shish Kebob House
"You are looking for an expensive restaurant. If I were you, between Red Lobster and Hue's Kitchen I would go to", Red Lobster
"Between Dim Sum King Seafood Restaurant and The Friendly Thai, the restaurant at a greater distance is", Dim Sum King Seafood Restaurant
"Between What A Bagel and Seoulicious, the restaurant at a smaller distance is", What A Bagel
"Between Nikko Sushi and Aroma Espresso Bar, the restaurant at a greater distance is", Aroma Espresso Bar
"Someone is looking for an affordable restaurant. Between Kenzo Ramen and Sweet Trolley Bakery, this person should go to", Sweet Trolley Bakery
"Between United Bakers Dairy Restaurant and Sushi Cafe, the more affordable restaurant is", Sushi Cafe
"Between Kenzo Ramen and What A Bagel, the restaurant with lower price is", What A Bagel
"Between No Bull Burgers and Rajput's Bistro 111, the restaurant at a greater distance is", No Bull Burgers
"Between Ace's Place Bar Grill Hub and L'Unita Enoteca, the restaurant with higher price is", L'Unita Enoteca
"You are looking for an expensive restaurant. If I were you, between Pita Lite and Richmond Kosher Bakery I would go to", Richmond Kosher Bakery
"Between Riverdale Perk Cafe and Waterfront Deli, the restaurant at a greater distance is", Riverdale Perk Cafe
"Between Andrea's Gerrard Street Bakery and Hue's Kitchen, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"Between Cafe Cocoro and The Friendly Thai, the restaurant with higher price is", The Friendly Thai
"Between Lahori Taste and The Porch Toronto, the farthest restaurant is", Lahori Taste
"Between Vesta Lunch and L'Unita Enoteca, the restaurant at a smaller distance is", Vesta Lunch
"Between Loaded Pierogi and Aroma Espresso Bar, the nearest restaurant is", Aroma Espresso Bar
"Between Le Tibet and Seoulicious, the restaurant with higher price is", Seoulicious
"Someone is looking for an expensive restaurant. Between Peter's No Frills and Flaky Tart, this person should go to", Flaky Tart
"Between Thobors Boulangerie Patisserie Café and Pizza Nova, the restaurant with higher price is", Thobors Boulangerie Patisserie Café
"Between Yes To Fresh and Second Cup, the restaurant with lower price is", Yes To Fresh
"Between King Palace and Cafe Cocoro, the more affordable restaurant is", Cafe Cocoro
"Between Kanga Pies and Flaky Tart, the restaurant with higher price is", Flaky Tart
"Between Omg Oh My Gyro and Asuka Japanese Restaurant, the restaurant at a greater distance is", Omg Oh My Gyro
"You don't like expensive restaurants. If I were you, between Omg Oh My Gyro and Kanga Pies I would go to", Omg Oh My Gyro
"You don't like cheap restaurants. Between Victory Cafe and Omg Oh My Gyro, you should go to", Victory Cafe
"Between Noah's Natural Foods and The Calvin Bar, the restaurant with higher price is", The Calvin Bar
"Between Gorhegorhe and Beach Fish House, the more expensive restaurant is", Gorhegorhe
"You are looking for an expensive restaurant. If I were you, between Omg Oh My Gyro and Brussels Bistro I would go to", Brussels Bistro
"Someone doesn't like expensive restaurants. Between Casey's Bar & Grill and 808 Social, this person should go to", 808 Social
"Between Waterfront Deli and Ferg's Bar & Grill, the more expensive restaurant is", Ferg's Bar & Grill
"Between Snakes & Lattes College and Lageez, the nearest restaurant is", Lageez
"Between Richmond Kosher Bakery and What A Bagel, the restaurant at a smaller distance is", What A Bagel
"Between Kenzo Ramen and Sunnyside Pavilion Cafe, the nearest restaurant is", Sunnyside Pavilion Cafe
"Between Barcelona Tavern and 808 Social, the restaurant with higher price is", Barcelona Tavern
"Between Sweet Trolley Bakery and Sunnyside Pavilion Cafe, the more expensive restaurant is", Sunnyside Pavilion Cafe
"You are looking for an affordable restaurant. Between Hanoi Bistro and Aroma Espresso Bar, you should go to", Hanoi Bistro
"Between The World Carribean Bistro and Lahori Taste, the restaurant at a smaller distance is", The World Carribean Bistro
"You are looking for an affordable restaurant. Between Yes To Fresh and Second Cup, you should go to", Yes To Fresh
"Between Athletes Kitchen and Sweet Trolley Bakery, the restaurant with higher price is", Athletes Kitchen
"Between Lahori Taste and Pizzeria Libretto, the nearest restaurant is", Pizzeria Libretto
"Between 808 Social and Aroma Espresso Bar, the more affordable restaurant is", 808 Social
"Between Sushi Cafe and Hero Certified Burgers, the more affordable restaurant is", Sushi Cafe
"Between 808 Social and The Friendly Thai, the more affordable restaurant is", 808 Social
"You are looking for an expensive restaurant. Between What A Bagel and Snakes & Lattes College, you should go to", Snakes & Lattes College
"Between Snakes & Lattes College and Golden Joy Hakka Restaurant, the restaurant with higher price is", Snakes & Lattes College
"Between Cocina Economica and Snakes & Lattes College, the restaurant at a smaller distance is", Snakes & Lattes College
"Between Sushi Cafe and Lageez, the more expensive restaurant is", Lageez
"Between Noah's Natural Foods and Asuka Japanese Restaurant, the restaurant at a greater distance is", Noah's Natural Foods
"Someone doesn't like cheap restaurants. Between The World Carribean Bistro and Omg Oh My Gyro, this person should go to", The World Carribean Bistro
"Between Thobors Boulangerie Patisserie Café and The Friendly Thai, the farthest restaurant is", Thobors Boulangerie Patisserie Café
"Between Pizza Nova and Gorhegorhe, the restaurant at a greater distance is", Pizza Nova
"I don't like cheap restaurants. Between Waterfront Deli and The Calvin Bar, I should go to", The Calvin Bar
"Between No Bull Burgers and Bulk Barn, the restaurant at a smaller distance is", Bulk Barn
"Between The Big Carrot and Kingsmen Pub & Grill, the restaurant with higher price is", The Big Carrot
"I'm looking for an expensive restaurant. Between Nikko Sushi and Pizza Nova, I should go to", Nikko Sushi
"Between Waterfront Deli and Conviction, the farthest restaurant is", Conviction
"You don't like cheap restaurants. Between Chandni Chowk Restaurant and Sushitto On the Road, you should go to", Sushitto On the Road
"Between Mymy Chicken and The Calvin Bar, the restaurant with lower price is", Mymy Chicken
"Between Kom Jug Yuen Restaurant and Mong-Kut Thai, the nearest restaurant is", Kom Jug Yuen Restaurant
"Between Bibab Express and Pizza Nova, the farthest restaurant is", Pizza Nova
"Between Chandni Chowk Restaurant and Hero Certified Burgers, the restaurant with lower price is", Chandni Chowk Restaurant
"Between Sushitto On the Road and Bibab Express, the farthest restaurant is", Sushitto On the Road
"Between Xawaash and Rajput's Bistro 111, the restaurant at a greater distance is", Rajput's Bistro 111
"You are looking for an expensive restaurant. If I were you, between Beach Fish House and Flaky Tart I would go to", Flaky Tart
"Between Golden Joy Hakka Restaurant and Conviction, the restaurant at a greater distance is", Conviction
"Someone is looking for an affordable restaurant. Between 808 Social and Conviction, this person should go to", 808 Social
"Between Sauce on the Danforth and Magic Oven, the nearest restaurant is", Magic Oven
"You are looking for an affordable restaurant. If I were you, between 808 Social and Cinnabon I would go to", 808 Social
"Someone is looking for an expensive restaurant. Between Second Cup and Sweet Trolley Bakery, this person should go to", Second Cup
"Between Pizza Nova and Kenzo Ramen, the more expensive restaurant is", Kenzo Ramen
"Between Kenzo Ramen and Flaky Tart, the farthest restaurant is", Kenzo Ramen
"Between Kom Jug Yuen Restaurant and The Calvin Bar, the restaurant with higher price is", The Calvin Bar
"Someone is looking for an affordable restaurant. Between Ravi Soups and Pizza Nova, this person should go to", Pizza Nova
"Someone is looking for an expensive restaurant. Between Yes To Fresh and Red Lobster, this person should go to", Red Lobster
